geno_pos	seqname	gene_pos	Kronja_mature_oocyte	Kronja_activated_egg	Samuels_GSC_AHS0	Samuels_GSC_AHS0.5	Samuels_GSC_AHS5	Samuels_GSC_AHS9	Samuels_GSC_AHS18	Samuels_GSC_AHS28	Samuels_GSC_AHS38	Douka_S2_UTD2	dmel_em_0_2h	dmel_em_2_6h	dmel_em_6_12h	dmel_em_12_24h	dmel_larva	dmel_pupa	dmel_female_body	dmel_male_body	dmel_female_head	dmel_male_head	Luo_S2_cell_ago2KD	Luo_S2_cell_ago2KD_serum_starvation	Luo_S2_cell_DMSO	Luo_S2_cell_dsNC	Luo_S2_cell_normal_starvation	Luo_S2_cell_rapamycin	Luo_S2_cell_serum_starvation	Luo_S2_cell_ssNC	Luo_S2_cell_T3	Luo_S2_cell_T6	Luo_S2_cell_T10	Dunn_em02	sum
3L_5636047	3L	5636047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5636179	3L	5636179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5636277	3L	5636277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5636319	3L	5636319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5642020	3L	5642020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5642272	3L	5642272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5643656	3L	5643656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
3L_5643697	3L	5643697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
3L_5654846	3L	5654846	0	0	0	0	0	0	0	0	0	0	0	2	23	27	1	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	59
3L_5654871	3L	5654871	0	0	0	0	0	0	0	0	0	0	0	2	15	29	1	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	0	0	52
3L_5657994	3L	5657994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	11
3L_5658216	3L	5658216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5
3L_5658252	3L	5658252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5658265	3L	5658265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	6
3L_5658535	3L	5658535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5659433	3L	5659433	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6
3L_5659441	3L	5659441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5659465	3L	5659465	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	6
3L_5659551	3L	5659551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	14	17	17	0	0	0	0	0	0	0	0	0	0	0	0	52
3L_5659568	3L	5659568	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	13	9	14	5	0	0	0	0	0	0	0	0	0	0	0	0	43
3L_5665971	3L	5665971	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5666007	3L	5666007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5666017	3L	5666017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5666029	3L	5666029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5666886	3L	5666886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5666966	3L	5666966	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12
3L_5667912	3L	5667912	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
3L_5672199	3L	5672199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5672362	3L	5672362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5672428	3L	5672428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5672484	3L	5672484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5672506	3L	5672506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5672606	3L	5672606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5673045	3L	5673045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5678848	3L	5678848	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	9
3L_5678918	3L	5678918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5678924	3L	5678924	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5678935	3L	5678935	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	18
3L_5678988	3L	5678988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5691524	3L	5691524	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3
3L_5695426	3L	5695426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5695518	3L	5695518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5695527	3L	5695527	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3
3L_5695543	3L	5695543	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5695568	3L	5695568	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	7	8	0	0	0	0	0	0	0	0	0	0	0	0	20
3L_5695648	3L	5695648	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	13
3L_5695666	3L	5695666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696146	3L	5696146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696221	3L	5696221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696290	3L	5696290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5696362	3L	5696362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696446	3L	5696446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696479	3L	5696479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696500	3L	5696500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696569	3L	5696569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5696680	3L	5696680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5713371	3L	5713371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5751760	3L	5751760	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3L_5751819	3L	5751819	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	3	1	0	5	0	0	0	0	1	2	1	0	17
3L_5752162	3L	5752162	21	24	4	14	11	6	8	6	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	99
3L_5753055	3L	5753055	23	8	39	59	70	52	30	42	48	1	24	19	20	25	13	19	31	70	8	6	216	300	112	36	39	73	15	36	211	105	50	0	1800
3L_5754198	3L	5754198	0	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	2	0	0	0	3	0	0	0	0	0	0	15
3L_5755591	3L	5755591	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	7
3L_5755617	3L	5755617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5765566	3L	5765566	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5
3L_5765692	3L	5765692	0	0	0	1	1	4	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	15
3L_5765702	3L	5765702	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5765883	3L	5765883	158	14	4	6	16	10	10	7	0	0	53	36	21	6	16	33	87	62	10	7	321	472	277	115	29	212	51	127	615	264	147	33	3219
3L_5769053	3L	5769053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5769117	3L	5769117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	1	1	1	0	0	8
3L_5769126	3L	5769126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	2	0	0	1	1	1	0	9
3L_5769211	3L	5769211	35	10	17	2	8	3	9	9	1	0	60	12	17	13	9	6	29	15	5	0	92	112	121	47	23	106	12	50	244	133	77	27	1304
3L_5769272	3L	5769272	19	14	6	2	5	3	2	5	14	0	18	1	4	1	0	3	13	8	1	1	17	13	9	5	1	1	4	6	13	9	8	13	219
3L_5769499	3L	5769499	18	12	3	1	8	6	1	1	0	0	1	1	2	0	0	0	0	1	0	0	1	0	3	0	0	3	0	0	0	0	0	3	65
3L_5771214	3L	5771214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5771375	3L	5771375	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3L_5771490	3L	5771490	0	0	2	1	2	4	3	3	0	0	1	0	1	2	2	2	10	17	0	2	2	5	2	0	1	1	1	1	2	2	1	0	70
3L_5777308	3L	5777308	5	5	4	1	1	5	4	6	4	0	6	1	1	0	3	2	1	2	3	3	3	6	2	1	3	0	0	0	3	3	2	20	100
3L_5779587	3L	5779587	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
3L_5780075	3L	5780075	1	1	1	9	11	4	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	34
3L_5780276	3L	5780276	0	0	1	2	10	2	2	8	6	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	33
3L_5780348	3L	5780348	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
3L_5781023	3L	5781023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	13
3L_5781104	3L	5781104	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5781141	3L	5781141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5781168	3L	5781168	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
3L_5781190	3L	5781190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	5
3L_5781230	3L	5781230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5781341	3L	5781341	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5
3L_5781398	3L	5781398	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	4
3L_5781404	3L	5781404	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5781490	3L	5781490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5781498	3L	5781498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4
3L_5781504	3L	5781504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5781516	3L	5781516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5781661	3L	5781661	1	0	1	3	1	2	0	3	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17
3L_5781770	3L	5781770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5781787	3L	5781787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5784525	3L	5784525	0	0	0	3	0	0	0	0	0	0	0	1	1	18	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26
3L_5794090	3L	5794090	44	19	0	0	0	1	1	0	0	0	153	77	26	9	23	22	55	19	7	6	36	21	4	8	35	7	5	5	27	9	8	48	675
3L_5794135	3L	5794135	57	19	3	0	0	1	2	2	1	0	7	5	0	1	0	1	1	2	1	1	0	2	1	1	1	0	1	0	2	1	0	38	151
3L_5796338	3L	5796338	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
3L_5803718	3L	5803718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5803860	3L	5803860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5803886	3L	5803886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5803914	3L	5803914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5804022	3L	5804022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5804114	3L	5804114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5804139	3L	5804139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5810681	3L	5810681	6	3	0	13	6	7	4	1	9	1	0	0	0	3	0	0	1	2	1	0	9	7	3	0	16	0	2	0	13	0	0	2	109
3L_5811045	3L	5811045	5	111	2	2	0	0	0	0	0	1	121	70	26	31	6	9	10	52	15	6	8	8	3	0	20	7	1	6	9	8	3	38	578
3L_5843833	3L	5843833	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	10
3L_5843934	3L	5843934	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8
3L_5844028	3L	5844028	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3L_5844760	3L	5844760	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3L_5844805	3L	5844805	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3L_5844817	3L	5844817	0	0	1	0	0	0	0	0	3	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	9
3L_5844927	3L	5844927	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	4	5	2	0	1	2	0	0	1	0	0	0	0	0	0	0	0	25
3L_5844942	3L	5844942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5845035	3L	5845035	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
3L_5845160	3L	5845160	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	5
3L_5845164	3L	5845164	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	5
3L_5871521	3L	5871521	6	0	0	1	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
3L_5873365	3L	5873365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5873371	3L	5873371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5873537	3L	5873537	0	0	2	0	1	1	0	2	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13
3L_589098	3L	589098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4
3L_589227	3L	589227	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	8	0	0	0	0	17	18	1	3	0	0	0	0	0	1	1	0	52
3L_5897640	3L	5897640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5899538	3L	5899538	0	0	5	0	1	2	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	3	0	0	7	4	1	3	32
3L_5904018	3L	5904018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5907389	3L	5907389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5907401	3L	5907401	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5907470	3L	5907470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5907480	3L	5907480	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
3L_5907521	3L	5907521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5907529	3L	5907529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5907658	3L	5907658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5907770	3L	5907770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5921245	3L	5921245	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6
3L_5921251	3L	5921251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5921307	3L	5921307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5922107	3L	5922107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5922290	3L	5922290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5922335	3L	5922335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5922384	3L	5922384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5922421	3L	5922421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5922482	3L	5922482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5924049	3L	5924049	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
3L_5926944	3L	5926944	9	1	28	11	18	14	11	47	24	30	9	0	1	22	9	1	5	14	5	5	53	51	4	8	24	3	3	7	33	17	3	0	470
3L_5926950	3L	5926950	0	0	1	0	3	2	3	22	4	0	0	0	2	5	0	2	4	8	5	1	4	8	2	2	2	2	2	2	6	0	1	1	94
3L_5927817	3L	5927817	12	5	1	2	1	1	0	0	0	0	1	0	0	0	1	4	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	2	35
3L_5927872	3L	5927872	0	3	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	10
3L_5932608	3L	5932608	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5932678	3L	5932678	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5
3L_593341	3L	593341	61	3	24	75	49	56	24	21	23	0	14	2	2	7	1	5	2	5	2	2	24	33	6	1	6	8	4	2	13	8	3	7	493
3L_5937979	3L	5937979	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5937997	3L	5937997	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5938006	3L	5938006	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_5950327	3L	5950327	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3L_5950364	3L	5950364	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	9
3L_5950544	3L	5950544	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5997281	3L	5997281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_5997519	3L	5997519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3L_5997546	3L	5997546	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
3L_6018063	3L	6018063	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1	0	1	8	13	5	0	0	0	0	0	0	0	0	0	0	0	0	42
3L_6018122	3L	6018122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_6019223	3L	6019223	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3L_6019286	3L	6019286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
