trid	gene	dmel_tr_len	S2_tr_mRNA	S2_tr_mRNA_rpkm	S2_tr_rank
FBtr0301010	FBgn0051659	695	0	0	1
FBtr0301011	FBgn0085265	646	0	0	2
FBtr0301012	FBgn0085280	804	0	0	2
FBtr0301013	FBgn0053288	3690	3.80412	0.0627396770550676	1
FBtr0301014	FBgn0054039	699	81.2607399999999	7.0748629928778	1
FBtr0301016	FBgn0053203	3228	11.0010400000001	0.207402818813789	1
FBtr0301017	FBgn0053203	3243	11.0010400000001	0.206443508828527	2
FBtr0301018	FBgn0052181	2276	0.27454	0.00734087465327766	1
FBtr0301019	FBgn0051760	4389	18.98193	0.26320202332141	1
FBtr0301020	FBgn0052666	4525	762.950609999988	10.2610612006157	2
FBtr0301021	FBgn0052666	4847	765.428999999989	9.61050766794023	3
FBtr0301022	FBgn0051106	1676	2.15701	0.0783235892297344	1
FBtr0301023	FBgn0051116	4444	1157.88277999999	15.8564141947576	7
FBtr0301028	FBgn0051163	5788	27.9819600000002	0.294214481882126	1
FBtr0301030	FBgn0053258	964	0.43142	0.0272356457942293	2
FBtr0301031	FBgn0036563	1149	0.21571	0.0114252230398769	1
FBtr0301032	FBgn0035998	1126	105.269290000001	5.68954766504449	1
FBtr0301033	FBgn0031513	2192	0	0	1
FBtr0301034	FBgn0053993	1316	0	0	2
FBtr0301036	FBgn0035046	666	825.52052	75.4341638380262	1
FBtr0301037	FBgn0261373	809	98.6909199999999	7.42408802866844	2
FBtr0301038	FBgn0053233	1049	0	0	2
FBtr0301039	FBgn0052982	3241	842.781089999998	15.825235745418	5
FBtr0301040	FBgn0052982	3397	844.612399999998	15.131303527724	6
FBtr0301041	FBgn0051368	4621	1564.23900000001	20.6006810387219	2
FBtr0301042	FBgn0051368	4630	1567.95444000001	20.6094729246388	1
FBtr0301043	FBgn0052568	1539	0	0	2
FBtr0301044	FBgn0052626	2879	660.447499999998	13.9608246574726	1
FBtr0301045	FBgn0052626	2814	557.243410000001	12.0513384940526	7
FBtr0301046	FBgn0052626	2611	557.243410000001	12.9883058300513	2
FBtr0301047	FBgn0052112	1867	84.0061899999997	2.73830240064675	4
FBtr0301048	FBgn0053465	1610	0	0	1
FBtr0301049	FBgn0085396	1095	1.00011	0.0555837812298668	2
FBtr0301052	FBgn0260941	2889	304.471310000003	6.41376835912645	7
FBtr0301053	FBgn0260941	2867	303.011380000003	6.43199477928646	6
FBtr0301054	FBgn0260941	6652	389.182340000009	3.56053550876865	9
FBtr0301055	FBgn0260941	6630	387.722410000009	3.55894938869185	10
FBtr0301056	FBgn0260941	4559	507.917290000006	6.78012719886154	4
FBtr0301057	FBgn0260941	4537	506.457360000006	6.79342123480443	3
FBtr0301058	FBgn0025643	2928	1.00011	0.0207869673656776	5
FBtr0301059	FBgn0025643	2193	1.5688	0.0435354848827046	1
FBtr0301060	FBgn0025643	2277	1.5688	0.0419294327394691	2
FBtr0301061	FBgn0025643	2471	1.5688	0.0386375226012834	3
FBtr0301063	FBgn0259247	2869	377.912139999998	8.0163142168298	1
FBtr0301064	FBgn0032120	5975	1432.70294	14.592600040583	2
FBtr0301065	FBgn0032120	5920	1430.14323	14.7018593873502	1
FBtr0301066	FBgn0031384	3563	145.475960000002	2.48479089097989	3
FBtr0301067	FBgn0031384	3621	145.475960000002	2.44499031885151	4
FBtr0301068	FBgn0031384	3764	158.202260000002	2.55786432882716	2
FBtr0301069	FBgn0053700	1116	0	0	1
FBtr0301070	FBgn0083950	4318	0.3922	0.00552763538372923	2
FBtr0301071	FBgn0036274	1968	0	0	1
FBtr0301072	FBgn0083963	5640	0	0	2
FBtr0301073	FBgn0083969	4263	1313.61038	18.7527807366023	3
FBtr0301074	FBgn0083975	5449	0.83438	0.00931883269018073	2
FBtr0301075	FBgn0083975	5468	0.83438	0.00928645196210586	4
FBtr0301076	FBgn0083977	2834	18.8545600000002	0.404884352402542	2
FBtr0301077	FBgn0083977	2705	18.7369000000002	0.421545935612836	1
FBtr0301078	FBgn0085331	825	0	0	1
FBtr0301079	FBgn0085336	718	0	0	1
FBtr0301081	FBgn0085417	1989	1.56526	0.0478923492380685	1
FBtr0301082	FBgn0031575	1269	143.713399999999	6.89207633418268	2
FBtr0301083	FBgn0029791	3920	548.774290000001	8.51965731155527	2
FBtr0301084	FBgn0029791	3372	546.127970000001	9.85646741395531	1
FBtr0301085	FBgn0039075	4648	20.0020100000001	0.26189183433742	2
FBtr0301087	FBgn0031296	1288	8.33383000000003	0.393770530708981	1
FBtr0301088	FBgn0039065	1671	278.788879999997	10.1534453150232	5
FBtr0301089	FBgn0011476	460	89.3943300000001	11.8267816533486	1
FBtr0301090	FBgn0039294	3016	2.00027	0.0403619110645604	3
FBtr0301093	FBgn0000244	4774	636.166730000003	8.10966613088431	3
FBtr0301095	FBgn0260657	3766	1.00011	0.0161615083501604	4
FBtr0301096	FBgn0260657	3219	1.00011	0.0189078100176154	3
FBtr0301097	FBgn0260657	3863	1.00011	0.0157556925826311	7
FBtr0301098	FBgn0260657	2017	1.00011	0.0301756273905325	1
FBtr0301099	FBgn0260658	6157	31.81207	0.31443958374054	1
FBtr0301100	FBgn0260658	8817	37.8126699999998	0.26099425068821	3
FBtr0301101	FBgn0260659	1650	426.835760000002	15.7431375445015	1
FBtr0301102	FBgn0260659	1675	425.349810000002	15.4541765240451	2
FBtr0301103	FBgn0260659	2190	437.228780000002	12.1500779188898	4
FBtr0301104	FBgn0260659	2215	435.742830000002	11.9721170978404	5
FBtr0301105	FBgn0260660	3906	2.00015	0.031163394998766	4
FBtr0301106	FBgn0260660	4140	1.00011	0.0147015073542764	12
FBtr0301107	FBgn0260660	4167	1.00011	0.0146062492072724	13
FBtr0301108	FBgn0260660	3956	2.00015	0.0307695199355865	6
FBtr0301109	FBgn0260660	4245	1.00011	0.0143378658296123	14
FBtr0301110	FBgn0260660	2577	1.00011	0.0236182539568118	10
FBtr0301111	FBgn0260660	3103	1.00011	0.0196146440369656	11
FBtr0301113	FBgn0260660	3800	2.00015	0.0320326897013632	2
FBtr0301114	FBgn0260660	3938	2.00015	0.0309101627387456	5
FBtr0301116	FBgn0038735	1754	422.982289999998	14.6759773205206	5
FBtr0301117	FBgn0038744	3284	179.91799	3.33415571669811	1
FBtr0301121	FBgn0267861	1102	259.710669999999	14.3424265667025	1
FBtr0301124	FBgn0026083	8145	2129.24462999997	15.9092207813153	9
FBtr0301125	FBgn0031920	1730	1.45312	0.0511175245161846	2
FBtr0301126	FBgn0024814	1230	4207.43044	208.173895963267	4
FBtr0301127	FBgn0033687	728	0.2564	0.0214338939894289	2
FBtr0301128	FBgn0031976	1493	0.92167	0.0375690385326963	2
FBtr0301129	FBgn0031976	1265	0	0	3
FBtr0301130	FBgn0265968	846	977.14581	70.2916030670781	1
FBtr0301131	FBgn0033504	8555	1605.47780999999	11.4208579615783	19
FBtr0301132	FBgn0265767	2006	0	0	7
FBtr0301133	FBgn0265767	2094	0	0	6
FBtr0301134	FBgn0039466	7742	1607.8835	12.6390912233816	2
FBtr0301135	FBgn0036211	2169	466.130250000003	13.0786275637308	7
FBtr0301139	FBgn0035944	1088	1333.38698	74.5833268627442	4
FBtr0301140	FBgn0035944	1022	1324.61685	78.8776233226437	3
FBtr0301141	FBgn0035945	2447	1096.86182	27.27924756609	1
FBtr0301142	FBgn0028743	2873	2.14733	0.0454859848599464	2
FBtr0301143	FBgn0039560	3799	715.128489999995	11.4559002525643	4
FBtr0301144	FBgn0032587	2535	523.872849999998	12.5765744095171	3
FBtr0301145	FBgn0036180	2890	662.667259999999	13.9544302198725	1
FBtr0301146	FBgn0037896	1889	8.21629000000002	0.264702619154377	1
FBtr0301148	FBgn0034345	981	4117.75081000001	255.449755164497	2
FBtr0301149	FBgn0034345	1514	5135.19762000001	206.417124159291	6
FBtr0301150	FBgn0038070	1774	0	0	1
FBtr0301151	FBgn0020880	2226	0.38106	0.0104179589053026	1
FBtr0301152	FBgn0031914	2870	0	0	3
FBtr0301153	FBgn0030961	4548	1.00011	0.0133826386206473	1
FBtr0301154	FBgn0035917	1642	0.96315	0.035697287175538	5
FBtr0301156	FBgn0035917	1554	0.96315	0.0377187551751824	4
FBtr0301157	FBgn0035917	1793	0.70822	0.0240382215899167	12
FBtr0301158	FBgn0035917	1493	0.70822	0.0288684067720835	10
FBtr0301159	FBgn0037916	2601	0	0	1
FBtr0301160	FBgn0037106	1351	223.977789999999	10.0893698623435	1
FBtr0301161	FBgn0037107	3466	11.00121	0.193164063737376	2
FBtr0301162	FBgn0034911	6361	0.15688	0.00150091681100096	1
FBtr0301163	FBgn0032455	3498	840.507329999994	14.6229884496402	2
FBtr0301164	FBgn0038897	3063	1.00018	0.0198721842882574	2
FBtr0301165	FBgn0039136	1953	2483.70016	77.3947245402379	2
FBtr0301167	FBgn0032251	1029	113.36131	6.70446176012317	1
FBtr0301169	FBgn0262598	2528	663.720290000001	15.9780016444695	2
FBtr0301170	FBgn0262598	2501	657.084960000001	15.9890356880228	1
FBtr0301171	FBgn0032388	3192	2489.3718	47.4614846866985	3
FBtr0301173	FBgn0016919	2679	1.20841	0.02745086498798	1
FBtr0301180	FBgn0261618	8064	16238.10133	122.546007011038	1
FBtr0301181	FBgn0261618	6820	13268.30012	118.398267806775	6
FBtr0301182	FBgn0034267	1990	67.4290400000004	2.06209342281417	4
FBtr0301183	FBgn0034267	3133	711.281669999972	13.8164242048956	2
FBtr0301184	FBgn0032314	2093	0	0	1
FBtr0301185	FBgn0036493	2946	479.385140000002	9.9029882094969	4
FBtr0301186	FBgn0036516	1234	1138.25603	56.1357121865954	1
FBtr0301189	FBgn0027338	2261	5616.60774	151.177781758549	2
FBtr0301190	FBgn0038938	2460	0.15688	0.00388102920112891	1
FBtr0301191	FBgn0033362	1798	0	0	4
FBtr0301192	FBgn0033362	2320	1.00011	0.0262345863994414	2
FBtr0301193	FBgn0033362	2364	1.00011	0.0257462946052048	3
FBtr0301194	FBgn0037619	1328	226.000230000001	10.3567917316222	1
FBtr0301195	FBgn0033715	835	404.310149999999	29.4674534120324	2
FBtr0301196	FBgn0034069	1053	1.40987	0.0814826481894159	1
FBtr0301197	FBgn0037094	4464	3234.91339	44.1014540356705	9
FBtr0301198	FBgn0037094	3001	3103.16829	62.9294259634598	2
FBtr0301199	FBgn0038652	2541	12.00118	0.28743107646753	3
FBtr0301200	FBgn0038652	2758	11.00107	0.242747688490678	6
FBtr0301201	FBgn0038652	2607	11.00107	0.256807872979397	5
FBtr0301202	FBgn0028494	4027	745.068069999986	11.2597502930354	3
FBtr0301203	FBgn0033919	2676	992.649330000001	22.5748140426451	2
FBtr0301204	FBgn0033919	2614	924.612890000002	21.5262706936522	3
FBtr0301205	FBgn0035815	2481	0	0	2
FBtr0301206	FBgn0031675	2192	52.2896800000001	1.45174343614229	2
FBtr0301207	FBgn0027529	3272	1515.59641	28.1893271441858	4
FBtr0301209	FBgn0034501	3155	2258.69389	43.5684841756033	1
FBtr0301210	FBgn0037676	2682	0	0	1
FBtr0301211	FBgn0038890	4343	1550.97352	21.7334659265655	5
FBtr0301212	FBgn0038890	3770	1529.19836999999	24.6852149399872	4
FBtr0301213	FBgn0038727	2921	1.57152	0.0327418181695339	1
FBtr0301214	FBgn0260713	363	0	0	1
FBtr0301216	FBgn0266598	580	153.380410000001	16.0937161637291	2
FBtr0301218	FBgn0250836	408	0	0	2
FBtr0301219	FBgn0038098	3098	124.187359999999	2.43955390196986	4
FBtr0301221	FBgn0035798	5122	0.19152	0.00227556369235791	4
FBtr0301222	FBgn0035798	5438	0.19152	0.00214333159842906	5
FBtr0301226	FBgn0031011	2053	249.368480000001	7.39208659115164	1
FBtr0301227	FBgn0036075	975	0	0	2
FBtr0301228	FBgn0036043	1450	727.034719999998	30.5141717246841	1
FBtr0301229	FBgn0031985	5806	6376.25002999999	66.8348140289177	2
FBtr0301230	FBgn0027054	1466	817.845419999999	33.9509313532917	1
FBtr0301231	FBgn0033244	3470	1655.7474	29.0388252890468	3
FBtr0301232	FBgn0030707	2019	0	0	1
FBtr0301233	FBgn0030707	1859	0	0	2
FBtr0301234	FBgn0031738	3090	235.309049999999	4.63441144402448	1
FBtr0301235	FBgn0031738	4266	288.679730000002	4.11822315551144	4
FBtr0301236	FBgn0031738	3129	235.237039999999	4.57524736661546	2
FBtr0301237	FBgn0033763	1763	19.57047	0.675559149489024	1
FBtr0301238	FBgn0032922	991	174.20706	10.6980970613449	1
FBtr0301239	FBgn0036433	890	0.94128	0.0643640348411941	1
FBtr0301240	FBgn0029939	6154	3.00007000000001	0.0296680042863378	3
FBtr0301241	FBgn0029939	5755	3.00007000000001	0.031724917181255	2
FBtr0301243	FBgn0034726	740	306.486300000001	25.2054109950889	2
FBtr0301244	FBgn0037248	4136	2690.53330999999	39.5887947271898	1
FBtr0301246	FBgn0260935	2967	359.46808	7.37322051097301	2
FBtr0301247	FBgn0032467	4357	3014.89566	42.1113499346526	1
FBtr0301252	FBgn0260755	1251	394.30624	19.1818626577742	1
FBtr0301253	FBgn0260756	1023	126.012009999999	7.49636530774618	1
FBtr0301255	FBgn0260758	1332	2.00022	0.0913877484184747	1
FBtr0301256	FBgn0260759	1095	243.98947	13.5603656826461	1
FBtr0301257	FBgn0260760	1095	243.98947	13.5603656826461	1
FBtr0301258	FBgn0260761	880	0	0	3
FBtr0301259	FBgn0260761	939	0	0	2
FBtr0301260	FBgn0260761	942	0	0	1
FBtr0301262	FBgn0260762	880	0	0	1
FBtr0301263	FBgn0260762	410	0	0	2
FBtr0301265	FBgn0260763	566	7.00050000000001	0.752708925069749	1
FBtr0301266	FBgn0260764	482	3.82024	0.482345294557261	1
FBtr0301267	FBgn0260812	3208	0	0	1
FBtr0301268	FBgn0260766	1587	1.00011	0.0383517583155036	1
FBtr0301269	FBgn0260767	700	0	0	2
FBtr0301270	FBgn0260768	555	0	0	2
FBtr0301271	FBgn0260775	822	92.9457500000001	6.88132635884415	1
FBtr0301272	FBgn0260775	1472	100.00865	4.13470178630234	2
FBtr0301273	FBgn0260770	1468	99.4045700000002	4.12092520638891	2
FBtr0301274	FBgn0260770	1472	100.00865	4.13470178630234	1
FBtr0301275	FBgn0260771	2049	437.515670000003	12.9946950042821	1
FBtr0301276	FBgn0023388	3970	1996.07921	30.5986102204091	2
FBtr0301277	FBgn0259152	3270	1489.63522	27.7234079810729	1
FBtr0301278	FBgn0259152	3258	1474.59314	27.544542670601	2
FBtr0301279	FBgn0010434	2902	4819.5816	101.070954336619	5
FBtr0301280	FBgn0038204	960	1.00011	0.0634002504653168	1
FBtr0301281	FBgn0261862	2888	984.150870000001	20.7385758160484	3
FBtr0301282	FBgn0261862	2907	983.891140000001	20.5975921659082	4
FBtr0301283	FBgn0037817	1621	3.00017	0.112636017355172	1
FBtr0301284	FBgn0004652	3554	938.774199999985	16.0752656639287	8
FBtr0301285	FBgn0025936	3854	1523.01666000001	24.0495735916835	2
FBtr0301286	FBgn0250846	823	0	0	2
FBtr0301287	FBgn0032773	1925	8.00049000000002	0.252929968379558	2
FBtr0301288	FBgn0001624	3196	792.95243	15.0992299990675	14
FBtr0301289	FBgn0001624	4841	1881.65681	23.6548267073432	2
FBtr0301290	FBgn0028968	3054	5719.81035000001	113.979575033893	1
FBtr0301292	FBgn0024807	3195	1598.37981	30.4455314550759	1
FBtr0301293	FBgn0024807	2466	1119.83794999999	27.6360866525865	7
FBtr0301294	FBgn0024807	3477	1615.96311	28.2840234367558	3
FBtr0301296	FBgn0037263	1139	11.48968	0.613901431488443	1
FBtr0301297	FBgn0037261	2400	1875.02126	47.5454970000476	4
FBtr0301298	FBgn0041210	6312	12580.04266	121.291274767132	5
FBtr0301299	FBgn0041210	5299	12001.20155	137.830473067392	2
FBtr0301300	FBgn0004598	5601	1974.18874999999	21.4505057839777	4
FBtr0301301	FBgn0004598	5478	1961.99876999999	21.7967197199796	1
FBtr0301302	FBgn0013813	15850	3.27282000000001	0.0125662961565573	3
FBtr0301303	FBgn0013813	15829	3.27282000000001	0.0125829675962748	2
FBtr0301304	FBgn0250823	3245	2932.45179999999	54.9959385680425	7
FBtr0301307	FBgn0026430	4110	986.086089999995	14.6011629433439	5
FBtr0301308	FBgn0026430	3214	986.046869999995	18.6709374188502	1
FBtr0301309	FBgn0004656	5081	3995.61091999998	47.8573264766807	1
FBtr0301310	FBgn0037831	4015	723.678079999996	10.9691835933238	4
FBtr0301311	FBgn0037831	3976	718.583679999996	10.9988026771274	2
FBtr0301312	FBgn0037292	902	0	0	1
FBtr0301313	FBgn0265991	4649	6402.52562	83.8120021901621	2
FBtr0301316	FBgn0026438	3398	0.6	0.0107458880723893	3
FBtr0301317	FBgn0026438	3169	0.6	0.0115224132754745	2
FBtr0301318	FBgn0051989	3960	627.985950000003	9.65093028099033	1
FBtr0301320	FBgn0052301	3574	333.523069999999	5.67918176090806	3
FBtr0301321	FBgn0052301	3519	333.523069999999	5.76794419252213	2
FBtr0301322	FBgn0052305	3495	163.964839999999	2.85507805774135	1
FBtr0301323	FBgn0085446	11940	4798.41218999998	24.4572521892403	10
FBtr0301324	FBgn0085446	17542	4829.33697000023	16.75416699148	15
FBtr0301325	FBgn0259876	4231	2467.35024	35.4896906208181	2
FBtr0301326	FBgn0036195	1885	1.00008	0.0322877531672789	2
FBtr0301327	FBgn0013759	6544	2018.43075000002	18.7708958513681	4
FBtr0301328	FBgn0013759	4071	1079.58098	16.1387003873712	6
FBtr0301329	FBgn0031951	1121	472.949559999999	25.675780248475	1
FBtr0301330	FBgn0031952	3285	429.909539999998	7.96445651644738	2
FBtr0301331	FBgn0031952	3985	430.537059999998	6.57501354676756	4
FBtr0301333	FBgn0260776	1977	0.17649	0.00543285195453933	2
FBtr0301334	FBgn0027596	3652	38.9543200000002	0.649141381665396	4
FBtr0301335	FBgn0039932	2638	3.05527	0.0704837888262927	2
FBtr0301336	FBgn0039932	2597	3.05527	0.0715965479105738	1
FBtr0301338	FBgn0032006	5153	9085.73959000003	107.303670891157	3
FBtr0301339	FBgn0032006	5788	9105.59286000002	95.7401584997788	13
FBtr0301340	FBgn0005666	27474	74.0836400000003	0.164102370888401	4
FBtr0301342	FBgn0000239	2915	2697.34388000001	56.3134578283066	1
FBtr0301344	FBgn0031107	15917	3485.43754999996	13.3263288581869	1
FBtr0301346	FBgn0086704	2154	0.27454	0.00775665306910861	2
FBtr0301347	FBgn0014859	7044	0.99997	0.00863936973172172	1
FBtr0301348	FBgn0000541	8975	5609.92852999999	38.0397196908613	7
FBtr0301349	FBgn0000541	7362	4998.21525000001	41.3174565441083	1
FBtr0301351	FBgn0011582	2616	2.47635	0.0576087860573088	1
FBtr0301352	FBgn0001250	5649	428.853380000009	4.62010344319769	1
FBtr0301353	FBgn0001250	5683	429.500620000009	4.59939359295659	2
FBtr0301354	FBgn0001250	5818	430.657500000008	4.50477116994219	4
FBtr0301355	FBgn0033260	3405	3013.37697	53.8580698732951	2
FBtr0301363	FBgn0033313	5860	3102.35714	32.2187444910939	1
FBtr0301364	FBgn0262737	3441	732.419779999994	12.953580510922	2
FBtr0301365	FBgn0036125	1036	0	0	2
FBtr0301366	FBgn0032470	2041	31.23752	0.931425190577752	2
FBtr0301367	FBgn0011225	4597	3434.13097999999	45.4628637123997	7
FBtr0301368	FBgn0011225	4603	3440.29343999999	45.4850785747433	6
FBtr0301369	FBgn0011225	3587	2663.22321999998	45.1846194396521	8
FBtr0301370	FBgn0011225	4279	3372.05446	47.9586258021132	1
FBtr0301371	FBgn0011225	4550	3432.65982999999	45.9128030564686	5
FBtr0301372	FBgn0033725	1733	1	0.0351168760049806	3
FBtr0301374	FBgn0028371	9430	10.01718	0.0646469770740824	4
FBtr0301375	FBgn0028371	1939	0.17649	0.00553932352456125	9
FBtr0301376	FBgn0028371	1845	0.17649	0.00582154380169336	6
FBtr0301377	FBgn0028371	5989	9.17738000000002	0.0932564412389132	1
FBtr0301378	FBgn0024963	1650	3.51297000000001	0.129570141685662	1
FBtr0301379	FBgn0024963	1770	3.51297000000001	0.120785725300194	2
FBtr0301383	FBgn0260632	2590	1144.84094	26.9004672981689	3
FBtr0301384	FBgn0260632	2504	1148.31954	27.908909489688	2
FBtr0301385	FBgn0000451	2426	0	0	1
FBtr0301386	FBgn0028734	3773	9248.57806999998	149.177250572035	7
FBtr0301387	FBgn0033845	3825	1387.10491	22.0694904650799	3
FBtr0301388	FBgn0033846	3221	891.521579999999	16.8444010148469	2
FBtr0301389	FBgn0024556	1776	3674.4369	125.91059295856	2
FBtr0301390	FBgn0039528	5602	2359.0304	25.6274190215165	1
FBtr0301391	FBgn0000636	2567	82.9441399999995	1.96641091747343	1
FBtr0301395	FBgn0013765	1709	273.64205	9.74440238579551	10
FBtr0301398	FBgn0001311	5524	3.48181999999999	0.0383589828421087	3
FBtr0301399	FBgn0000721	3223	819.088329999998	15.4662444357957	1
FBtr0301400	FBgn0001319	3457	0	0	3
FBtr0301401	FBgn0264491	3884	1478.48263000001	23.1660208130443	6
FBtr0301402	FBgn0264491	3103	1442.09591000001	28.2830868022659	2
FBtr0301403	FBgn0004838	2137	12408.74743	353.376658385987	2
FBtr0301404	FBgn0004838	2110	12313.32961	355.146457151591	1
FBtr0301405	FBgn0001256	1157	2.99992999999999	0.157794622577066	1
FBtr0301407	FBgn0011603	3458	0	0	2
FBtr0301408	FBgn0011603	3436	0	0	4
FBtr0301409	FBgn0262735	3942	1938.17781	29.9220561781599	6
FBtr0301410	FBgn0004362	967	11110.05166	699.204220534236	1
FBtr0301411	FBgn0001123	1646	1940.88061	71.7601647812579	2
FBtr0301412	FBgn0259984	5018	4801.49973	58.2318635407469	1
FBtr0301413	FBgn0028343	3870	2062.48873	32.4335925067202	3
FBtr0301414	FBgn0028343	3876	2055.03994	32.266431351927	4
FBtr0301415	FBgn0028343	3569	1936.32857	33.0177095112709	1
FBtr0301416	FBgn0031294	6722	1.00011	0.00905448385104197	2
FBtr0301417	FBgn0031294	9821	1.00011	0.00619735673013992	3
FBtr0301418	FBgn0020647	3121	5955.44841	116.12751562217	2
FBtr0301420	FBgn0010482	5459	3.23565	0.0360713901982557	9
FBtr0301421	FBgn0010482	3433	8.00078000000001	0.141831586897472	1
FBtr0301423	FBgn0010482	6271	12.00118	0.116466650502949	4
FBtr0301424	FBgn0010482	5029	9.00088999999998	0.10892266420078	5
FBtr0301426	FBgn0026064	4988	535.812390000004	6.53733505097989	1
FBtr0301427	FBgn0026063	4988	535.812390000004	6.53733505097989	2
FBtr0301428	FBgn0260959	2661	1548.65291	35.417969142796	4
FBtr0301429	FBgn0260959	2872	1722.24974	36.4943917048768	3
FBtr0301430	FBgn0260959	3149	1934.15990999999	37.3795572943042	2
FBtr0301431	FBgn0260959	3360	2107.75674	38.1764592283305	1
FBtr0301432	FBgn0051122	2993	1178.42546999999	23.9612704261735	1
FBtr0301433	FBgn0051279	1482	4.87680000000001	0.200263212484203	4
FBtr0301434	FBgn0051279	1485	5.17680000000001	0.212153094098705	3
FBtr0301435	FBgn0016081	11016	3811.00619999999	21.0537840928892	4
FBtr0301436	FBgn0260793	8905	1.33348	0.0091131185396525	3
FBtr0301437	FBgn0260794	10589	5890.55228	33.8544297886984	7
FBtr0301438	FBgn0260795	3715	18.0019200000001	0.294899778354755	2
FBtr0301439	FBgn0031275	2359	0	0	7
FBtr0301440	FBgn0020503	5851	1088.68677999999	11.3236721791858	4
FBtr0301441	FBgn0020503	5291	984.287999999992	11.3213669159037	5
FBtr0301442	FBgn0020503	2664	441.812530000001	10.0929528601279	11
FBtr0301443	FBgn0033494	2708	30.7093100000002	0.690137832176861	3
FBtr0301444	FBgn0033494	3263	35.1972300000001	0.656456343212591	8
FBtr0301445	FBgn0002922	1520	102.63928	4.10945704998542	1
FBtr0301446	FBgn0061492	1179	922.986260000001	47.6426453629916	3
FBtr0301447	FBgn0061492	1084	902.568380000001	50.6716760233056	1
FBtr0301448	FBgn0061492	1104	907.223380000001	50.0103158391632	2
FBtr0301449	FBgn0030505	5935	2250.68378999999	23.0785328633326	6
FBtr0301450	FBgn0030505	5243	2271.18950000001	26.3625824405606	1
FBtr0301451	FBgn0030505	6009	1546.30749999998	15.6605891149512	7
FBtr0301452	FBgn0026787	2551	323.61747	7.72033128368191	1
FBtr0301454	FBgn0026401	6604	5085.4576	46.863790190214	2
FBtr0301455	FBgn0026401	6639	5090.71055	46.6648820700477	4
FBtr0301456	FBgn0026401	6611	5088.03955	46.837937007619	3
FBtr0301457	FBgn0032940	4834	3090.58510999999	38.9088593006203	10
FBtr0301458	FBgn0032940	3928	2924.54166999999	45.3106999877888	4
FBtr0301459	FBgn0032940	4837	3091.04941999999	38.890569077204	11
FBtr0301460	FBgn0032940	4349	2981.99610999999	41.7284354527339	9
FBtr0301461	FBgn0032940	4276	3015.42852999999	42.9166465916464	6
FBtr0301462	FBgn0032940	3830	2900.27566999999	46.0845066156575	2
FBtr0301463	FBgn0032940	3832	2907.88674999999	46.1813288074284	1
FBtr0301464	FBgn0032940	4068	2877.95006999999	43.0543213142543	5
FBtr0301465	FBgn0002872	4099	1476.54775	21.922193898276	2
