geno_pos	Kronja_mature_oocyte	Kronja_activated_egg	Samuels_GSC_AHS0	Samuels_GSC_AHS0.5	Samuels_GSC_AHS5	Samuels_GSC_AHS9	Samuels_GSC_AHS18	Samuels_GSC_AHS28	Samuels_GSC_AHS38	Douka_S2_UTD2	dmel_em_0_2h	dmel_em_2_6h	dmel_em_6_12h	dmel_em_12_24h	dmel_larva	dmel_pupa	dmel_female_body	dmel_male_body	dmel_female_head	dmel_male_head	Dunn_em02	sum	group
3L_10869885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3L_10879091	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	group2
3L_10882074	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	4	group2
3L_10886413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3L_10897958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_10897938	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	14	group3
3L_10898996	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	15	group3
3L_10898876	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	group2
3L_10898861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_10898853	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	11	group3
3L_10898615	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	9	group3
3L_11008438	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	group1
3L_11008396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_10996274	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	group1
3L_11048907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11039902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11046494	1	0	1	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	11	group3
3L_11054209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11055578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11061186	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	group1
3L_11061152	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	group2
3L_11062571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11064937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11064818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11064696	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	group1
3L_11065009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11065085	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	group2
3L_11070544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11070656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11074820	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	group1
3L_11092947	0	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	0	1	0	0	0	8	group3
3L_11092932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	group1
3L_11092907	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3L_11092647	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	group1
3L_11092562	0	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	6	group2
3L_11092503	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	7	group3
3L_11091765	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	0	13	group3
3L_11091855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11091838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11091802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11096160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11096134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11096082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11096659	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	group2
3L_11096826	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
3L_11096830	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	group1
3L_11096854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11096995	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	16	group3
3L_11098482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11098492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11098507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11098512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11098535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11101680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11107515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11107511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11107425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11109759	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	8	group3
3L_11109762	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	group2
3L_11113736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11119295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11119196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11118431	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	13	group3
3L_11120378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11120323	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	7	group3
3L_11123210	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	group1
3L_11128694	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	17	group3
3L_11128711	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	16	group3
3L_11129197	1	1	1	1	0	1	0	1	0	0	0	1	0	1	0	1	1	0	0	1	1	12	group3
3L_11129350	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	1	12	group3
3L_11129365	0	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	6	group2
3L_11129384	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	4	group2
3L_11136057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	4	group2
3L_11151065	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	7	group3
3L_11150784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11169875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11169885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11169913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11169982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11169996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11170002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11197536	1	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	12	group3
3L_11196629	1	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	1	13	group3
3L_11196593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11184412	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	9	group3
3L_11184395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11184065	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	0	8	group3
3L_11184060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11183983	1	1	1	0	0	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	13	group3
3L_11183973	1	1	1	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	1	1	1	14	group3
3L_11197395	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	4	group2
3L_11205921	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	9	group3
3L_11210545	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	7	group3
3L_11210888	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3L_11210893	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	group2
3L_11216647	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	group1
3L_11216710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11215894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11215950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11236141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11236122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11236032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11236027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11252378	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	8	group3
3L_11252483	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	0	0	1	14	group3
3L_11252541	1	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	14	group3
3L_11252671	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	11	group3
3L_11295844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11295824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11295570	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	group2
3L_11295521	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	6	group2
3L_11295481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	group1
3L_11295162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	group1
3L_11311747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11364880	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	12	group3
3L_11445178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11458470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11458380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11465861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11465814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11465778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11465775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11465745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11465729	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	group1
3L_11487945	0	0	0	1	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	1	1	11	group3
3L_11488009	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	7	group3
3L_11488027	0	1	1	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	1	1	1	12	group3
3L_11488153	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	group1
3L_11488168	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	4	group2
3L_11493876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11513759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11513858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11521214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11521207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11521191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11521130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11521041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11520959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11520927	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3L_11520866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11527808	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	4	group2
3L_11553041	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	7	group3
3L_11552898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	group1
3L_11552893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11542804	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	8	group3
3L_11542774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3L_11542703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11562199	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	5	group2
3L_11562101	0	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	12	group3
3L_11562694	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	group2
3L_11562776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11564510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11576957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	group1
3L_11587619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	group1
3L_11587613	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	1	7	group3
3L_11587456	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	group2
3L_11587445	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	group1
3L_11587409	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	4	group2
3L_11587396	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	5	group2
3L_11597391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11597428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11597442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11601435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11601461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11601481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11601487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11601493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11609224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11608951	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	13	group3
3L_11626108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11628077	1	1	1	1	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	1	1	13	group3
3L_11634673	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	6	group2
3L_11634902	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	group2
3L_11634935	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	group2
3L_11635046	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3L_11648471	0	1	1	0	1	0	0	1	0	0	1	1	1	0	1	0	1	0	1	1	1	12	group3
3L_11648451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11648757	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	9	group3
3L_11648767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11648794	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	1	0	9	group3
3L_11679999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11675609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11682126	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	18	group3
3L_11682144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	group1
3L_11684174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	group1
3L_11684225	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	group1
3L_11684425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11684473	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	group2
3L_11684507	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	group2
3L_11720999	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	group2
3L_11728360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11766145	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	3	group2
3L_11766127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11766066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11760071	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	4	group2
3L_11760035	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	5	group2
3L_11760011	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
3L_11765730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11765716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11765643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11772154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11777184	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	group1
3L_11789896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11789891	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	group1
3L_11789795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11789782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11789778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11789637	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	4	group2
3L_11789630	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	6	group2
3L_11814737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11814689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	group1
3L_11814604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11814543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11822169	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	group1
3L_11822015	0	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	1	1	15	group3
3L_11821710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11821800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11825724	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	14	group3
3L_11825685	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	18	group3
3L_11825645	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	6	group2
3L_11825600	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	group1
3L_11829068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11829080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11829089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11829111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11829180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11829253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11833372	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	16	group3
3L_11833318	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	group2
3L_11833295	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	13	group3
3L_11833287	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	13	group3
3L_11833264	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	8	group3
3L_11833252	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	5	group2
3L_11836714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	group1
3L_11863388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11871292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11871282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11888968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11888902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11938812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11938497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11938477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11938420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11938360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11941972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11941992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
3L_11957492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	group0
